 2.00000000E-03  1.0392651E-04 -2.0250877E+03  4.0501749E+02  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.00020000E+01  4.8837073E+03 -2.6928842E+04 -1.9985919E+02  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.00020000E+01  5.9184458E+03 -2.6925758E+04 -1.3589666E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.00020000E+01  6.2349290E+03 -2.6926441E+04 -1.7223966E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.00020000E+01  6.5543894E+03 -2.6926515E+04 -2.0904235E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 5.00020000E+01  6.8750490E+03 -2.6927152E+04 -2.4596752E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 6.00020000E+01  7.1708105E+03 -2.6927528E+04 -2.7988413E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 7.00020000E+01  7.4373140E+03 -2.6931603E+04 -3.1078146E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 8.00020000E+01  7.6605126E+03 -2.6934428E+04 -3.3657507E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 9.00020000E+01  7.8216579E+03 -2.6940572E+04 -3.5624481E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.00002000E+02  7.9892912E+03 -2.6937063E+04 -3.7539885E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.10002000E+02  8.1343671E+03 -2.6936277E+04 -3.9258236E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.20002000E+02  8.2535867E+03 -2.6939738E+04 -4.0691868E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.30002000E+02  8.3575333E+03 -2.6939362E+04 -4.1958393E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.40002000E+02  8.4520937E+03 -2.6939577E+04 -4.3118221E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
