 2.00000000E-03 -1.6202152E-04 -2.7935303E+03  3.9200833E-05  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 5.02000000E-01 -5.1009597E-02 -3.4582362E+04  1.0861750E-01  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.00200000E+00  2.5055710E-01 -3.4548085E+04 -5.9546589E-02  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.50200000E+00  3.5006428E+02 -3.4547521E+04 -3.6837864E+02  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.00200000E+00  6.9715960E+02 -3.4547536E+04 -7.3248514E+02  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.50200000E+00  1.0453767E+03 -3.4547523E+04 -1.0985795E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.00200000E+00  1.3933229E+03 -3.4547528E+04 -1.4641960E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.50200000E+00  1.7413238E+03 -3.4547499E+04 -1.8299005E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.00200000E+00  2.0892986E+03 -3.4547487E+04 -2.1955959E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.50200000E+00  2.4372846E+03 -3.4547522E+04 -2.5612683E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 5.00200000E+00  2.7852806E+03 -3.4547567E+04 -2.9269444E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 5.50200000E+00  3.1332753E+03 -3.4547558E+04 -3.2926376E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 6.00200000E+00  3.4812628E+03 -3.4547564E+04 -3.6583230E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 6.50200000E+00  3.8292139E+03 -3.4547464E+04 -4.0240161E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 7.00200000E+00  4.1772100E+03 -3.4547437E+04 -4.3897137E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 7.50200000E+00  4.5251875E+03 -3.4547557E+04 -4.7553568E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 8.00200000E+00  4.8731880E+03 -3.4547575E+04 -5.1210479E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 8.50200000E+00  5.2211705E+03 -3.4547494E+04 -5.4867503E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 9.00200000E+00  5.5691824E+03 -3.4547464E+04 -5.8524516E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 9.50200000E+00  5.9171568E+03 -3.4547523E+04 -6.2181001E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.00020000E+01  6.2651617E+03 -3.4547649E+04 -6.5839026E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.05020000E+01  6.6131121E+03 -3.4547466E+04 -6.9494475E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.10020000E+01  6.9611033E+03 -3.4547521E+04 -7.3151273E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.15020000E+01  7.3090777E+03 -3.4547500E+04 -7.6807969E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.20020000E+01  7.6571002E+03 -3.4547534E+04 -8.0465629E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.25020000E+01  8.0050726E+03 -3.4547523E+04 -8.4122243E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.30020000E+01  8.3528631E+03 -3.4547719E+04 -8.7775362E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.35020000E+01  8.7028411E+03 -3.4547395E+04 -9.1434315E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.40020000E+01  9.0491103E+03 -3.4547207E+04 -9.5099715E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.45020000E+01  9.3970260E+03 -3.4547385E+04 -9.8746245E+03  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.50020000E+01  9.7448942E+03 -3.4547606E+04 -1.0240420E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.55020000E+01  1.0092975E+04 -3.4547527E+04 -1.0606405E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.60020000E+01  1.0440941E+04 -3.4547531E+04 -1.0972117E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.65020000E+01  1.0790376E+04 -3.4546915E+04 -1.1342349E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.70020000E+01  1.1137328E+04 -3.4547473E+04 -1.1704493E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.75020000E+01  1.1484917E+04 -3.4547528E+04 -1.2069676E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.80020000E+01  1.1832643E+04 -3.4547228E+04 -1.2435298E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.85020000E+01  1.2185019E+04 -3.4547618E+04 -1.2807807E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.90020000E+01  1.2530356E+04 -3.4547581E+04 -1.3170486E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 1.95020000E+01  1.2877073E+04 -3.4547479E+04 -1.3534704E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.00020000E+01  1.3227348E+04 -3.4548573E+04 -1.3903596E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.05020000E+01  1.3571210E+04 -3.4547547E+04 -1.4266007E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.10020000E+01  1.3917517E+04 -3.4547006E+04 -1.4632876E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.15020000E+01  1.4265072E+04 -3.4558253E+04 -1.5004943E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.20020000E+01  1.4620132E+04 -3.4548017E+04 -1.5377917E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.25020000E+01  1.4962554E+04 -3.4548336E+04 -1.5738813E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.30020000E+01  1.5303114E+04 -3.4547836E+04 -1.6099013E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.35020000E+01  1.5654042E+04 -3.4547465E+04 -1.6477160E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.40020000E+01  1.6004612E+04 -3.4548129E+04 -1.6856217E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.45020000E+01  1.6359972E+04 -3.4550465E+04 -1.7250472E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.50020000E+01  1.6699130E+04 -3.4551216E+04 -1.7617347E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.55020000E+01  1.7042155E+04 -3.4557459E+04 -1.8006990E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.60020000E+01  1.7385887E+04 -3.4547626E+04 -1.8408279E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.65020000E+01  1.7674446E+04 -3.4614271E+04 -1.8827100E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.70020000E+01  1.7691499E+04 -3.4629241E+04 -1.8865360E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.75020000E+01  1.7696272E+04 -3.4627763E+04 -1.8873358E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.80020000E+01  1.7701219E+04 -3.4626576E+04 -1.8879998E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.85020000E+01  1.7704742E+04 -3.4625821E+04 -1.8884836E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.90020000E+01  1.7706765E+04 -3.4625312E+04 -1.8888050E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 2.95020000E+01  1.7707635E+04 -3.4624982E+04 -1.8890031E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.00020000E+01  1.7707636E+04 -3.4624749E+04 -1.8891101E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.05020000E+01  1.7706957E+04 -3.4624574E+04 -1.8891457E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.10020000E+01  1.7705755E+04 -3.4624438E+04 -1.8891262E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.15020000E+01  1.7704152E+04 -3.4624330E+04 -1.8890645E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.20020000E+01  1.7702237E+04 -3.4624240E+04 -1.8889699E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.25020000E+01  1.7700087E+04 -3.4624166E+04 -1.8888504E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.30020000E+01  1.7697761E+04 -3.4624103E+04 -1.8887124E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.35020000E+01  1.7695303E+04 -3.4624050E+04 -1.8885603E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.40020000E+01  1.7692745E+04 -3.4624003E+04 -1.8883978E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.45020000E+01  1.7690112E+04 -3.4623961E+04 -1.8882273E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.50020000E+01  1.7687424E+04 -3.4623922E+04 -1.8880509E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.55020000E+01  1.7684693E+04 -3.4623887E+04 -1.8878701E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.60020000E+01  1.7681932E+04 -3.4623854E+04 -1.8876859E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.65020000E+01  1.7679146E+04 -3.4623822E+04 -1.8874992E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.70020000E+01  1.7676344E+04 -3.4623792E+04 -1.8873106E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.75020000E+01  1.7673528E+04 -3.4623763E+04 -1.8871207E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.80020000E+01  1.7670704E+04 -3.4623734E+04 -1.8869298E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.85020000E+01  1.7667872E+04 -3.4623706E+04 -1.8867381E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.90020000E+01  1.7665035E+04 -3.4623678E+04 -1.8865458E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 3.95020000E+01  1.7662195E+04 -3.4623651E+04 -1.8863531E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.00020000E+01  1.7659352E+04 -3.4623624E+04 -1.8861602E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.05020000E+01  1.7656507E+04 -3.4623597E+04 -1.8859670E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.10020000E+01  1.7653662E+04 -3.4623570E+04 -1.8857737E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.15020000E+01  1.7650816E+04 -3.4623544E+04 -1.8855803E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.20020000E+01  1.7647969E+04 -3.4623517E+04 -1.8853869E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.25020000E+01  1.7645123E+04 -3.4623490E+04 -1.8851935E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.30020000E+01  1.7642277E+04 -3.4623464E+04 -1.8850000E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.35020000E+01  1.7639432E+04 -3.4623437E+04 -1.8848066E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.40020000E+01  1.7636586E+04 -3.4623411E+04 -1.8846132E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
 4.45020000E+01  1.7633742E+04 -3.4623385E+04 -1.8844198E+04  0.0000000E+00 -3.6694582E+04  0.0000000E+00
