         0.000000E+00        0.000000E+00
         1.463243E-01        0.000000E+00
         2.926486E-01        0.000000E+00
         4.389730E-01        0.000000E+00
         5.852973E-01        0.000000E+00
         7.316216E-01        0.000000E+00
         8.779459E-01        0.000000E+00
         1.112066E+00        3.567377E-05
         1.843694E+00        2.697947E-04
         2.575322E+00        5.039156E-04
         3.306950E+00        7.380366E-04
         4.038578E+00        9.721575E-04
         4.770206E+00        1.206278E-03
         5.501834E+00        1.440399E-03
         6.233462E+00        1.674520E-03
         6.965090E+00        1.908641E-03
         7.696717E+00        2.142762E-03
         8.428345E+00        2.376883E-03
         9.159973E+00        2.611004E-03
         9.891601E+00        2.845125E-03
         1.062323E+01        3.079246E-03
         1.135486E+01        3.313367E-03
         1.208649E+01        3.547488E-03
         1.281811E+01        3.781609E-03
         1.354974E+01        4.015730E-03
         1.428137E+01        4.249851E-03
         1.501300E+01        4.483972E-03
         1.574463E+01        4.718093E-03
         1.647625E+01        4.952214E-03
         1.720788E+01        5.186335E-03
         1.793951E+01        5.420456E-03
         1.867114E+01        5.654577E-03
         1.940277E+01        5.888698E-03
         2.013439E+01        6.122819E-03
         2.086602E+01        6.356940E-03
         2.159765E+01        6.591061E-03
         2.232928E+01        6.825182E-03
         2.306091E+01        7.059303E-03
         2.379254E+01        7.293424E-03
         2.452416E+01        7.527545E-03
         2.525579E+01        7.761666E-03
         2.598742E+01        7.995787E-03
         2.671905E+01        8.229908E-03
         2.745068E+01        8.464029E-03
         2.818230E+01        8.698150E-03
         2.891393E+01        8.932271E-03
         2.964556E+01        9.166392E-03
         3.037719E+01        9.400513E-03
         3.110882E+01        9.634634E-03
         3.184045E+01        9.868755E-03
         3.257207E+01        1.010288E-02
         3.330370E+01        1.033700E-02
         3.403533E+01        1.057112E-02
         3.476696E+01        1.080524E-02
         3.549859E+01        1.103936E-02
         3.623022E+01        1.127348E-02
         3.696185E+01        1.150760E-02
         3.769347E+01        1.174172E-02
         3.842510E+01        1.197585E-02
         3.915673E+01        1.220997E-02
         3.988836E+01        1.244409E-02
         4.061999E+01        1.267821E-02
         4.135162E+01        1.291233E-02
         4.208325E+01        1.314645E-02
         4.281487E+01        1.338057E-02
         4.354650E+01        1.361469E-02
         4.427813E+01        1.384881E-02
         4.500976E+01        1.408294E-02
         4.574139E+01        1.431706E-02
         4.647302E+01        1.455118E-02
         4.720465E+01        1.478530E-02
         4.793627E+01        1.501942E-02
         4.866790E+01        1.525354E-02
         4.939953E+01        1.548766E-02
         5.013116E+01        1.572178E-02
         5.086279E+01        1.595591E-02
         5.159442E+01        1.619003E-02
         5.232605E+01        1.642415E-02
         5.305768E+01        1.665827E-02
         5.378931E+01        1.689239E-02
         5.452093E+01        1.712651E-02
         5.525256E+01        1.736063E-02
         5.598419E+01        1.759475E-02
         5.671582E+01        1.782888E-02
         5.744745E+01        1.806300E-02
         5.817908E+01        1.829712E-02
         5.891071E+01        1.853124E-02
         5.964234E+01        1.876536E-02
         6.037397E+01        1.899948E-02
         6.110560E+01        1.923360E-02
         6.183723E+01        1.946772E-02
         6.256885E+01        1.970185E-02
         6.330048E+01        1.993597E-02
         6.403211E+01        2.017009E-02
         6.476374E+01        2.040421E-02
         6.549537E+01        2.063833E-02
         6.622700E+01        2.087245E-02
         6.695863E+01        2.110657E-02
         6.769026E+01        2.134070E-02
         6.842189E+01        2.157482E-02
         6.915352E+01        2.180894E-02
         6.988515E+01        2.204306E-02
         7.061678E+01        2.227718E-02
         7.134841E+01        2.251130E-02
         7.208004E+01        2.274542E-02
         7.281167E+01        2.297955E-02
         7.354330E+01        2.321367E-02
         7.427492E+01        2.344779E-02
         7.500655E+01        2.368191E-02
         7.573818E+01        2.391603E-02
         7.646981E+01        2.415015E-02
         7.720144E+01        2.438427E-02
         7.793307E+01        2.461840E-02
         7.866470E+01        2.485252E-02
         7.939633E+01        2.508664E-02
         8.012796E+01        2.532076E-02
         8.085959E+01        2.555488E-02
         8.159122E+01        2.578900E-02
         8.232285E+01        2.602312E-02
         8.305448E+01        2.625725E-02
         8.378611E+01        2.649137E-02
         8.451774E+01        2.672549E-02
         8.524937E+01        2.695961E-02
         8.598100E+01        2.719373E-02
         8.671263E+01        2.742785E-02
         8.744426E+01        2.766198E-02
         8.817589E+01        2.789610E-02
         8.890752E+01        2.813022E-02
         8.963915E+01        2.836434E-02
         9.037078E+01        2.859846E-02
         9.110241E+01        2.883258E-02
         9.183404E+01        2.906671E-02
         9.256567E+01        2.930083E-02
         9.329730E+01        2.953495E-02
         9.402893E+01        2.976907E-02
         9.476056E+01        3.000319E-02
         9.549219E+01        3.023731E-02
         9.622382E+01        3.047144E-02
         9.695545E+01        3.070556E-02
         9.768708E+01        3.093968E-02
         9.841871E+01        3.117380E-02
         9.915034E+01        3.140792E-02
         9.988197E+01        3.164204E-02
         1.006136E+02        3.187617E-02
         1.013452E+02        3.211029E-02
         1.020769E+02        3.234441E-02
         1.028085E+02        3.257853E-02
         1.035401E+02        3.281265E-02
         1.042718E+02        3.304677E-02
         1.050034E+02        3.328090E-02
         1.057350E+02        3.351502E-02
         1.064666E+02        3.374914E-02
         1.071983E+02        3.398326E-02
         1.079299E+02        3.421738E-02
         1.086615E+02        3.445150E-02
         1.093932E+02        3.468563E-02
         1.101248E+02        3.491975E-02
         1.108564E+02        3.515387E-02
         1.115881E+02        3.538799E-02
         1.123197E+02        3.562211E-02
