 2.00000000E-03  1.8000000E+00  9.6248084E-01  4.1933296E-08 -3.6798756E-09 -1.9162388E-05  4.1933296E-08 -3.6798756E-06 -1.9162388E-02  4.1933296E-05
 5.02000000E-01  1.7999995E+00  9.6206204E-01  5.8433770E-06 -5.1154768E-07 -4.3795830E-04  5.8433770E-06  5.5572564E-10  1.4433349E-07  1.7885369E-10
 1.00200000E+00  1.7999995E+00  9.6206204E-01  5.8432346E-06 -5.1084630E-07 -4.3795733E-04  5.8432346E-06  6.9161885E-07 -7.3231172E-08 -1.3585587E-07
 1.50200000E+00  1.8000059E+00  9.6205822E-01 -2.9464292E-07  5.8850380E-06 -4.4178378E-04 -2.9464292E-07  1.2857463E-05 -7.7672499E-06 -1.2675045E-05
 2.00200000E+00  1.8000123E+00  9.6205432E-01 -6.6871516E-06  1.2303414E-05 -4.4568397E-04 -6.6871516E-06  1.2807082E-05 -7.8256164E-06 -1.2707693E-05
 2.50200000E+00  1.8000187E+00  9.6205042E-01 -1.3091631E-05  1.8724807E-05 -4.4958097E-04 -1.3091631E-05  1.2842324E-05 -8.0252982E-06 -1.3143718E-05
 3.00200000E+00  1.8000251E+00  9.6204652E-01 -1.9498616E-05  2.5146000E-05 -4.5347815E-04 -1.9498616E-05  1.2838579E-05 -7.8804684E-06 -1.2631988E-05
 3.50200000E+00  1.8000316E+00  9.6204262E-01 -2.5912349E-05  3.1569420E-05 -4.5737573E-04 -2.5912349E-05  1.2863300E-05 -8.0065280E-06 -1.3247540E-05
 4.00200000E+00  1.8000380E+00  9.6203872E-01 -3.2342439E-05  3.7998019E-05 -4.6127783E-04 -3.2342439E-05  1.2829908E-05 -7.8727489E-06 -1.2565191E-05
 4.50200000E+00  1.8000444E+00  9.6203482E-01 -3.8768483E-05  4.4426326E-05 -4.6517672E-04 -3.8768483E-05  1.2881257E-05 -7.4927686E-06 -1.2572174E-05
 5.00200000E+00  1.8000509E+00  9.6203092E-01 -4.5195759E-05  5.0855119E-05 -4.6907526E-04 -4.5195759E-05  1.2885795E-05 -7.5064667E-06 -1.2635829E-05
 5.50200000E+00  1.8000573E+00  9.6202703E-01 -5.1623131E-05  5.7283599E-05 -4.7297334E-04 -5.1623131E-05  1.2891743E-05 -7.4078147E-06 -1.2545560E-05
 6.00200000E+00  1.8000637E+00  9.6202313E-01 -5.8049198E-05  6.3712305E-05 -4.7687192E-04 -5.8049198E-05  1.2874791E-05 -7.8311933E-06 -1.3339342E-05
 6.50200000E+00  1.8000701E+00  9.6201923E-01 -6.4475546E-05  7.0140462E-05 -4.8077258E-04 -6.4475546E-05  1.2834802E-05 -7.8680200E-06 -1.2591857E-05
 7.00200000E+00  1.8000766E+00  9.6201535E-01 -7.0901471E-05  7.6608829E-05 -4.8464837E-04 -7.0901471E-05  1.3078996E-05 -7.6403268E-06 -1.2824871E-05
 7.50200000E+00  1.8000832E+00  9.6201152E-01 -7.7332523E-05  8.3163363E-05 -4.8847965E-04 -7.7332523E-05  1.3109216E-05 -7.6627720E-06 -1.2862554E-05
 8.00200000E+00  1.8000897E+00  9.6200764E-01 -8.3827084E-05  8.9700049E-05 -4.9236275E-04 -8.3827084E-05  1.2988182E-05 -7.6567340E-06 -1.2470788E-05
 8.50200000E+00  1.8000962E+00  9.6200373E-01 -9.0302800E-05  9.6220320E-05 -4.9626661E-04 -9.0302800E-05  1.2823902E-05 -7.7593729E-06 -1.2804395E-05
